entity:ID,entity,:LABEL
7666311c-f331-4903-5f04-c0d2892f4c68,Dorothy Hamill,MISC
7673881d-6666-c4dd-320d-e79a8921b541,Oscar Joyner,MISC
7675904d-dcf6-9bef-844c-36b9d9dc0ed3,Shimon Peres,PER;MISC
7675b021-ec41-0b84-fa98-2c2fa14b6ef8,Franco,MISC
7678eb02-5578-9c72-0716-1f42a55c0558,John Howard,PER;MISC
767e1e4e-c5b0-9fde-89ab-03b761cba8e7,Bob Shaw,MISC
7680e58b-da48-8183-5e40-3bd135eb5752,Stanley Druckenmiller,MISC
7683e2ae-7096-d32e-4598-ae065ba89407,Paul J. Feiner,MISC
7685a9d8-b570-cd49-3bcb-e062b49f7db4,Tommy Amaker,MISC
7688532c-6eb7-7501-576e-7fae8d7fd46f,Burgos,MISC
7688fa3e-6264-e770-92bb-d9f3d517f1bd,Aaliyah,MISC
7689ee87-c443-c1a7-54c9-f38b663cf2bb,Travis,MISC
769a8527-d24c-bc9b-389e-1ca08df47c03,Ocean Reef,MISC
769f09d8-dd9d-dcd3-de77-1562bd4247d5,Pamela Z,MISC
76a1c765-9a7e-79d9-2588-a1dc6b90eb08,Ken Salazar,MISC
76a9024e-74d0-0d68-4c10-089fc50ef13b,Ram Shriram,MISC
76aa21ba-5742-f9b9-70f0-146df0d22f39,Michael Benson,MISC
76c29f47-c231-da95-5da8-6bd3ee2f168e,Sacramento River,MISC
76c73380-a77d-df0c-9992-bbdb5ed5dfdf,Hebrew University of Jerusalem,LOC;MISC
76c8310e-f574-aeec-0e00-09040e3d2de0,James Turrell,MISC
76cd50e0-7624-5f7f-0989-55e309002c6f,Ian Bremmer,PER;MISC
76d9807d-9f51-479e-5bdf-c5640cfee635,Mariana,MISC
76e8a6f6-b98b-0a71-2c02-373be7ab4d4c,Dampier,MISC
76f0e78a-5844-842f-9c5b-053c9e0603fc,Thomson Corporation,MISC
76f6a793-9e8e-8147-11cb-291787a76d49,Lawrence Bender,MISC
76f764a4-fe83-2864-75a7-b74ec2222b7f,Kellogg School of Management,MISC
770b4bc2-d27b-1744-cea9-024ff45f288f,Second Temple,LOC
77171c68-1bfc-6ace-8dae-ce77644c250c,MSNBC,MISC
771ac77b-0600-f9a3-f5cf-f3e33973fcf7,Ann Bancroft,MISC
77219045-0149-9d59-926c-c56bb424a17b,Plaistow,MISC
7727954d-ceae-3c59-931c-2f00cabcd65b,Peter Cooper Village,MISC
77356404-0b92-5721-b9ba-ca536e203e74,Steven Soderbergh,MISC
773921c8-843d-9106-1562-032d59376319,Rudolf Schlichter,MISC
774065bf-b5e1-f01c-5f65-5358997eb69d,Adler,MISC
775d683a-6d7e-6f80-2123-189e8426b7a4,Ridgewood,LOC;MISC
776451fc-8577-2e9a-5a55-2931d6b4a941,Berea,MISC
77738994-7e08-eee3-b63d-976a46cc7647,Kewanee,MISC
7776becb-5154-72bd-9755-2eacbda13057,Kevin Gilbride,MISC
7777a20e-5335-c664-d5e5-12d993213e69,Jerry Orbach,MISC
7777c508-e2bd-5dc6-3099-3f1da0f6ed9f,Ari Emanuel,MISC
7780c79b-2fa1-3cec-db76-5fe43f03a963,Mahwah,LOC
778b0ab6-4992-db16-0c98-e614f5fb5d77,Maria Bartiromo,MISC
7790535e-31e1-aa25-6729-5588cbb431a6,Mali,LOC;MISC
779d6721-9a31-0882-b455-81f5af96b778,Vanessa Redgrave,MISC
77a498d3-68cf-8e53-58e7-d713af00012c,Rusafa,MISC
77a49c1a-1a23-c749-def6-9b40310ce1c3,Sam Burgess,MISC
77a8058c-7c50-cd75-14ff-abe82fff64eb,Jakks Pacific,MISC
77ba70f8-78e5-53b7-6369-8df526babe8e,Stokesdale,MISC
77bca229-42ce-631c-ad9e-a3f631296659,Ingmar Bergman,MISC
77c88b84-88da-c286-9608-07274a010874,Vanity Fair,MISC
77d07f35-804e-fa37-0c96-fbbefda61ab3,Fairfax County,LOC
77d1b524-3678-c525-8ddd-1e6d6ceebab2,Lynn Davis,MISC
77e279a5-46ec-f5d6-1ac2-4bfd29902438,Motovun,MISC
77e41cc7-c912-16f0-2cb6-c0965c31691e,Carlos Gómez,MISC
77ee5f9e-6517-37d5-e001-7003ca7bca3e,Yasser Arafat,MISC
77f22fb0-f31c-26ee-add3-bb5bca4fd6ee,Hayley,MISC
78060232-eaf0-3ac7-f829-2e97675cc7fd,Stephen M. Cutler,PER
78212e2e-9ff2-9ccd-d21e-1ab28a0f68b8,Pepperdine University,LOC;MISC
782bf9c7-1c1e-2256-ce2c-ea36124bb6ff,Port Canaveral,MISC
782ee183-d240-8e97-c26e-854394790fb6,Todd Walker,MISC
7832d2f0-7f7f-2090-0c3c-85a3767735cd,Antioch,MISC
783a2fc5-4dec-a771-85d1-fe690bbcf570,Rick Perry,MISC
78469ccd-c31d-ce1e-2c91-f91107a49eb4,Brightwaters,MISC
7855f4b1-6fd0-bbcd-1b84-5947e1b0ee53,Loretta Lynn,MISC
7871f923-03fc-5ad1-5232-46cf117d7505,Bob Marley,MISC
787bf311-e856-a51b-921f-f2820b895973,New Hope,MISC
78830b29-cede-e4e5-e207-d654e5b170d0,Arthur Blomfield,MISC
788c6bd2-021d-3439-89f5-206be3d40f0c,Stephen Holden,MISC
789a54bb-afd4-01da-5f69-a2720404f14f,Tennessee Williams,MISC
78a0f2b4-56e3-869b-ef30-4a20a39d0bd6,Rafael Figueroa,MISC
78b7735a-db45-6b8b-5e5f-2936bbead7b0,Yitzhak Rabin,PER;MISC
78c5f5ae-1522-29c7-00a4-cd9dc5c5c370,Justin Germano,MISC
78c68d82-dc48-da08-d4df-20efae3f217d,Claudio X. Gonzalez,PER
78cd4e24-4ecd-6a3e-2727-5847b827896b,Julianne Moore,MISC
78ce1fb2-a57f-b105-7357-ed5a028b9ea8,Mark Crispin Miller,PER
78d23540-8128-caa9-90b9-27c054736bd2,Málaga,LOC;MISC
78d26d84-c95a-4ed1-a103-f25c4203b356,Dominican,MISC
78d5e4bb-b0d7-e829-dcf3-98063beeedeb,Manuel,MISC
78deac19-3923-d805-0db2-083fa4895894,John Farrell,MISC
78e975df-8aae-f89c-d846-547bf16d5a44,Polonnaruwa,LOC;MISC
78ecaef5-b2e7-c225-b86b-57a7bd71a459,Conley,MISC
79252d5a-5cca-17dc-d04e-b5ab12278ac2,James D. Farley,MISC
792bb450-af59-a5b2-aa93-b9b83bae8b33,Clint Mansell,MISC
792be659-af4e-a179-c7e2-a7c2862a28ed,Mulgrew Miller,MISC
79308e64-3242-c1a0-62ce-67adfc87ed42,Siegfried Sassoon,MISC
7931bd84-bad1-31ad-e7bc-ef378464caa4,Lerici,MISC
7939497f-eac6-70dc-4faf-ed6334feb87b,Mary Magdalene,MISC
794f5534-106c-cd92-3bf1-a8af5ed6ad88,Jesse Ventura,PER
795480fd-b843-c212-3b1b-a1e4f2630c9c,L. Ron Hubbard,MISC
79559f92-6ba3-8688-e091-5f34b3fcb88d,Jimmy Buffett,MISC
79644539-1f93-4742-b5a9-1ed5f76814c5,John Cullen,MISC
797de809-1e89-3bda-5e1c-29382e93e9b1,Bank of the South,MISC
7985b082-5645-2d87-513b-e9b9c86d5736,AirTran Airways,MISC
798754d7-fb2f-0269-632b-6b5849389f77,Anthony Perkins,MISC
798be0be-8f0d-050b-7bb0-a2428a16904d,Shyann McClure,MISC
798fd938-735d-a0cb-b20a-f835118fdf2b,West Germany,MISC
79998400-46ee-e1f3-5294-e47cb816e19e,George Washington Memorial Park,LOC
79ae8aec-5c56-7fff-cb92-f00154f14a23,Geoff Jenkins,MISC
79b30b4c-99a4-33ad-226c-24364c8fee9d,Battle Creek,MISC
79c00cca-3610-99d7-0d23-a1aade7f8cd9,Vakhsh River,MISC
79c42024-1414-5302-dea7-8b692d97ae6f,Siegen,LOC;MISC
79cc0b52-f4ae-996b-4d33-432651c8ce82,Port Washington,LOC;MISC
79cd76a1-bc22-db99-502c-90445ddb7144,Allan,MISC
79d146bc-10b4-a49d-4761-03c432393841,Arabian Peninsula,MISC
79d8efe3-75ae-8939-9c31-7b69428148eb,Carlos Beltrán,MISC
79f28b27-df45-022e-67a0-b7998c78a405,Phoenix Suns,MISC
7a081111-cb29-82be-1cd9-cd9fedc2d363,Jens Voigt,PER
7a0f8c7b-4a54-4ff6-a895-0033930897fb,Marcus Rojas,MISC
7a19611d-66c1-9b50-221c-650b5b8ad697,Lucy Holmes,MISC
7a1b6db3-330d-ef36-fc93-e933c12be699,Coutts,MISC
7a349164-0001-8590-c3d6-c10b13bd1339,Gretchen Carlson,MISC
7a37b32c-db93-8757-0b17-95784407ac30,Forest Whitaker,MISC
7a3e15b3-7d78-b495-b8e5-d7acac961386,St. Johns,MISC
7a40dcbb-f57a-f5e6-7890-1ebb71e9d591,Anglican Communion,MISC
7a4c4fec-3c96-3eda-b7f0-60fb61914653,Laos,LOC;MISC
7a57c2ec-bd28-2c94-5f72-090446c1a406,Victoria Nuland,MISC
7a59020e-623f-5d8d-b181-2290b99318d1,Bull Durham,MISC
7a5fd600-ad59-9b4d-f817-7e11e74fa1e9,Elmira,MISC
7a615448-adc0-3f10-a9e1-0097f7034b5e,Andrew Lloyd Webber,MISC
7a6b5413-859e-d65f-cd56-51af76bc405a,Henry Street,MISC
7a8abe35-b96e-8d3f-417b-972fc9fdfd10,David Yazbek,MISC
7a8bcd19-9e60-aa4b-53ee-2da211d80e6a,Weiser,LOC;MISC
7a8f213b-6e86-b5d3-03b8-4e0a622b0c0a,Ernie Accorsi,MISC
7a8fc3cc-1dab-4507-f298-c01a047ac4d5,Carrie Mae Weems,MISC
7a909468-732c-b999-92c4-e40ffb82b25f,Beaufort County,MISC
7a99ad29-3e3c-63f9-b98f-f9387db9bb59,Toulouse,MISC
7a9e03a7-04ea-9e6e-a7f6-f31269f89e2f,Enrico Fermi,PER
7a9e9b86-167a-0e1e-6e04-d727002ea3ee,Gabon,MISC
7aa4f961-e6ef-1e5c-a4ad-2d537b682eb8,Stuttgart,LOC;MISC
7aabc843-9287-ba20-53da-1713487f450c,ConocoPhillips,MISC
7aafdee6-7264-51f2-f455-bbd3da145019,Larry Mize,PER
7ab0c36e-5a1a-0456-3f30-204177c1ed5c,Rick Fox,MISC
7ab481f5-fab3-7423-2ecb-398d5836c771,Maurice Sendak,MISC
7aba004c-45d5-1a08-2a8b-dcc81dc63250,Twyla Tharp,MISC
7abc3668-a850-471a-3730-2411c8ee2b69,Viktor Vekselberg,MISC
7ac1fdd5-e5e7-1352-aea8-1fe5d679c397,Claire McCaskill,MISC
7ac32ed0-8c8a-d01d-0dd0-7027ddaadd7a,Laura Lippman,PER
7ac8796e-17c3-1f80-e19d-5792721be0eb,Zimmerman,MISC
7acd3e77-6737-ccfb-5caa-47aed87636f2,Field Museum of Natural History,LOC
7adf3f17-d60f-e5d3-a243-e64f08d70c4f,Santa Clarita,LOC
7af828e6-c798-f7a8-26c0-2fd8537714a7,Michael,MISC
7af9e3fa-22d3-1761-1b58-de16b45a6b6f,Hiram Monserrate,MISC
7afcb39c-2f70-1558-9ce2-39e9c34fab0d,Annette,MISC
7b04ebbd-782a-3e85-e1b0-c6eb78d7bd94,Yeongcheon,LOC
7b0860ba-9cdc-b56e-8039-bfd3446c4ac4,Michael A. Battle,MISC
7b0b30c3-e8be-d769-8e35-474513bf7069,Israeli Air Force,MISC
7b1598dc-bfcf-44c6-a23d-3a2c9ecf52e1,Shinto,MISC
7b161db6-f9dc-85a8-d517-9c06193dc914,William S. Paley,PER;MISC
7b1feeb4-3f7e-bc54-4e84-5c9131b26a39,Mike Palagyi,MISC
7b28fe68-85b9-c774-2dd5-3ccccb10b2d2,Femi Kuti,PER
7b2b0e6e-593d-9561-7dec-e9afc7793580,Ron Gettelfinger,MISC
7b2d01e4-6f5c-906c-16e0-2d7ca50554d5,Richard Sands,PER
7b2efa7b-edde-2551-15f8-afa23de22069,Rhine,LOC
7b31e13e-3c53-80e9-7bdf-624936723d90,Bradenton,MISC
7b35fe6c-dac6-ba1e-7ea8-9a70e8631cc9,Adirondack Mountains,MISC
7b368c05-6f90-8b5f-c53e-81932df11e02,George Washington,MISC
7b59731e-09aa-0f37-b432-3910e7aaa88b,Chris Rolle,MISC
7b5a074f-33b4-678b-e639-09edd4f2d6bd,Mark Stewart,MISC
7b5bca24-648e-34ea-a888-e3ae79b689f4,John Connelly,MISC
7b687b95-e944-853f-37be-13641ca6f194,San Salvador,LOC
7b7ad950-aae6-ddbe-adfc-85e962a07b8d,Momus,MISC
7b83e7b0-0169-d156-2a29-79bef8f322ec,Mitte,LOC
7b84cae8-0b08-b9e0-f3e9-c6279fd67a92,Horatio Gates,MISC
7b84d13e-811a-75ec-950f-e980c0c42c2a,Loyola Law School,MISC
7b8f19a1-8077-f8ab-5ea2-6dd03f964b5a,Hunt Valley,MISC
7b91eb83-7c0c-9d75-9718-58a916b3a3c0,Idaho State University,MISC
7b92c678-f15b-a86a-4828-9e197f732d74,Pierre Arditi,MISC
7ba38f79-4641-cd5a-38ed-b061f4eb8433,José Solano,MISC
7bad38b6-680a-1c36-635b-dcc738bd2d86,Randy Niemann,MISC
7bae5764-c314-0a93-8b7f-4cddc46a6acf,University of Massachusetts,MISC
7bc1eef1-70a9-9991-9154-8d8161570ce9,Lincolnshire,MISC
7bc652dd-37b3-1e44-c30b-a873db05a386,Bobby Mitchell,MISC
7bcce6cb-43fb-5d67-98c6-29105da3bb7c,Mara,MISC
7bd66d52-be90-f7e3-69d6-3bdfedbef12b,Mount Laurel,MISC
7bdcc7d8-b021-d173-46c1-ffe461f9f9f2,Houston Nutt,MISC
7be35c5e-c6ea-8dc2-1f45-fc48788b04a9,Barbara Kingsolver,PER
7bedb150-31db-84f6-248f-da04a2be7b96,Brian Ferneyhough,MISC
7befa833-1e18-8945-cf45-999ff2975b8a,Gujarat,LOC;MISC
7bf3bc65-2e20-593a-6fd0-211df023598b,Coco Chanel,PER;MISC
7bfc7037-cad6-7184-c7cf-67f12325fd49,Benny Andrews,MISC
7c02505a-394f-a551-7da5-fd1698f62572,Jabugo,LOC
7c066888-ab43-4c4a-533f-b983cbfc542a,Nick Nolte,PER
7c103edc-6daf-bf33-1cfe-25c599c6f5bc,Rick Barnes,MISC
7c2308b1-78cc-dbc5-e6d5-77c74a28323c,DNA,MISC
7c2ccd8e-09e9-b88c-4b9d-be255305cb5d,Bucharest,LOC;MISC
7c2d45d7-94b1-10e7-364f-5abf44210fb5,Longfellow,MISC
7c2ff0a5-2fb7-2be4-29aa-2938584a5f1f,Marriott International,MISC
7c448b0b-fa09-a0c1-dd5c-cc055cd96767,Suffolk County,LOC;MISC
7c4b0d91-74fc-abe2-b76b-c5b71a96ebcf,Bellingrath,MISC
7c4e9dd3-0287-4e6e-bb3f-b93bf0c1666c,Ribe,LOC
7c508a0e-f0c2-3a83-3380-1466340be679,Jean-Claude Mézières,MISC
7c560e97-5d77-9420-be79-b9f4e5518ab9,Ray Bradbury,MISC
7c57280d-9628-f972-0589-f45216f6d3c8,Nick Lowe,MISC
7c5769d0-f91e-5a64-a506-666aa6385d28,John Madden,PER;MISC
7c5d20a4-3fec-ae50-3764-4764c8b3c403,Quentin Tarantino,MISC
7c6b548b-12f4-9022-52f2-d0f19280a9f7,Sofia,MISC
7c778a18-dd26-abd6-14f6-26aa17983c67,Vinod Khosla,PER
7c77c241-9bed-6080-f579-c541802ddb4f,Gannett,MISC
7c7a004d-267d-b589-4249-6e373ff537a8,Klamath Falls,LOC
7c7ae1bc-ab17-af0a-381a-63269bdd24b3,Greg Ball,MISC
7c7cfaac-2c40-8cd4-b06b-f21776a2a30e,Deutsche Börse,MISC
7c7dd2a2-4512-7108-a24b-07047bc0b4d3,John Loughlin,MISC
7c851099-3bd4-38d7-136e-930c5ddb3584,Chris Cornell,MISC
7c8ade70-b48d-345e-e277-a5f1bbf55d95,Emil Nolde,MISC
7c90599b-c8d7-d0c7-3fc5-ff312b5672c4,Philip Pearlstein,MISC
7c929501-9d0d-dc3f-ba51-c80bebe536f8,Scott Asheton,MISC
7c95240c-c70f-cc4d-e8c7-f11d8b60b484,Pedro Almodóvar,PER;MISC
7c98ba71-4e98-a8f9-ffd2-f76e4476bb7a,St. George,MISC
7c9bd347-bbae-7da8-1e5a-d180ca65aee3,Northwest Territories,LOC
7c9eff1e-8603-a441-37ad-e8dbfe2e691d,Antonio Pigafetta,MISC
7cabf4a2-0df3-fbd7-6219-bb0bb9c7de41,Nabeul,LOC;MISC
7cb1c6fb-f500-d259-7daf-2a41226f2bc4,Dhabi-Louvre,MISC
7cc39929-99dc-4d11-3455-815bf339005b,Northeastern University,MISC
7cc55aaf-2ffb-f550-ff5a-8b677c1ae548,Louis Armstrong,MISC
7cd528d6-ecee-69de-a753-c5955f1948e4,Fisk,MISC
7d07b502-afcf-048c-2ff8-7abd766181f8,Gordon Brown,PER;MISC
7d1ed677-c9e2-bc95-fb8a-dd9874d3c195,Aaron Heilman,MISC
7d1fc908-ae66-1f72-3e58-a22972ec420a,Troy Brouwer,MISC
7d2ebe00-0c1f-31d7-0381-607c398ac045,Holliston,MISC
7d30b231-8c5e-91a6-090a-e9f9adc47d52,Kevin Kiley,MISC
7d38ebad-a681-6d48-f481-8120e8b36925,The New York Times Magazine,MISC
7d393bb8-48ba-122d-f8e7-9575cdf74fd1,Tony Robbins,MISC
7d45e814-22e2-7d0e-2d78-d28fb121e493,Gerhard Schröder,PER;MISC
7d4b8c83-f581-fe21-6b4b-42567326fde5,Jerome Lawrence,MISC
7d4f8cf2-9604-99ac-8dcf-5570e1a7f938,Kincaid,MISC
7d567aa2-1f7f-99c3-0fb8-1d53091db013,Genghis Khan,MISC
7d587e3c-dead-994f-9243-fffff4904b9b,Donald Thomson,MISC
7d5b114b-1a1f-d158-4e63-ae310bf1a955,Boomer Esiason,MISC
7d5dec2a-a78e-6fc3-35bc-7f0133af7b7f,Marin Marais,PER
7d5f927e-15aa-11f7-223a-904e915816c3,Luol Deng,MISC
7d6249c4-9fac-4348-66c2-e3a000b313ad,Andrew Davis,MISC
7d64669e-2de1-081d-6432-bda5eea8e3cd,Winona,LOC
7d646dd9-436d-27ab-cd0a-cb0a8cfa4210,Chris Isaak,MISC
7d6af5b7-a60e-12d1-3228-dab160f84c28,Mike Huckabee,MISC
7d6dff2e-5d38-1b84-3a32-89a4d8571c42,Joseph Campanella,MISC
7d70232f-6bee-82a9-1fec-7a2368aa0888,Tom Anderson,PER
7d722fd1-39a0-02a6-759e-5b646918a930,Asch,MISC
7d7d87fb-75f0-12f7-b603-963cffa81025,Sicko,PER;MISC
7d7f85fb-e898-b76c-a25a-a53e06f9e16b,P. D. James,MISC
7d87336f-fb76-e493-7df0-715f87d40c80,Hal Linden,PER
7d8daf76-8aad-2d8b-f8f4-52a009f35a90,Aaron Eckhart,MISC
7d925c4f-b62e-a91e-b684-b55944bab24a,Tommie Smith,MISC
7d9d33fd-6d5b-2bc5-4842-723abaa85a13,Friedrich Hayek,MISC
7da27123-5d17-a375-2448-568718902a5e,Owen Wilson,MISC
7da9fa71-8118-19c9-018a-1257eea4262c,Nefteyugansk,LOC
7dae0300-0afa-5e64-3af7-aec75ae55a3d,Los Angeles County,LOC;MISC
7dbfa77c-a585-cb4b-9038-0a216bc7a3cb,Townsend,MISC
7dcd4d6b-fbfe-87e9-9f4e-f773bc669242,Wawa,MISC
7dd43439-5243-67d3-4cac-29c683d95241,Catherine O'Hara,MISC
7dd723da-8f42-2ef3-2fec-c078104d9394,Elaine Cassidy,MISC
7dd8b880-6e49-5028-9c4c-26ad43b18a00,Olympia,LOC;MISC
7dda6f54-7f63-bd16-3ea4-9c7de724ecb9,Cy Young,MISC
7de2b723-4512-d513-ebc7-e253be1e033a,Melvin Van Peebles,PER;MISC
7de3d460-a607-8dbc-784f-be726b033fc5,Charles Schumer,MISC
7dedbf37-c896-7f72-029e-5a74d379d2ae,Cracow,MISC
7df35b68-5a2a-2771-8cc9-ad93cf73dfee,Lindsey Graham,MISC
7df8fbec-a7a1-6ddc-94b7-386e6f40ecbc,James Cayne,MISC
7e009564-9721-c0dd-d52d-61998b039c47,Brisbane,LOC;MISC
7e1f83b0-5b85-3a86-e8a9-12cc790364b4,Thompson,MISC
7e2771fb-a88f-b6da-0297-5778a62c535b,David Robinson,MISC
7e2c121f-b369-417d-c0c9-b89d71928b27,Latvia,LOC
7e2e3eb5-d8ea-6f15-ab05-d4346658c456,Ryan Clark,MISC
7e307968-004c-2449-bd2b-23f8c2a06394,Boyd Gaines,MISC
7e35a13a-8cd2-c0c1-04f3-223b17af88cf,James Morris,MISC
7e374cff-7be4-145a-6ab6-bdd251388e93,James Ingram,MISC
7e3d85ca-4d1e-c0f6-e299-8e91e8840ac5,Malte Ludin,MISC
7e46f8bb-6fd7-fab4-6399-558c30674c9d,Ozzy Osbourne,MISC
7e575e0e-d0eb-3c95-358d-2b46cf0bff7a,Seattle Mariners,MISC
7e5fafbb-1b1d-1e93-b9f4-669201e36288,Maxwell,MISC
7e60daba-d7a3-b3f8-2814-c4cd84c2653c,Giovanni Ribisi,MISC
7e663290-25e7-d5c9-8254-ed89abecb498,Sellars,MISC
7e671b1e-31c4-6b88-c535-01845b43a3b7,Eddie Van Halen,MISC
7e80a785-47d9-2b48-bd34-30a34990c3fa,Oahu,MISC
7e84f48d-c94d-da82-0c26-d049db4d0784,Washington Irving,MISC
7e87d3ea-04f5-b146-2d9d-1ea00277dad6,Andrew Dunn,MISC
7e88c309-b95a-867e-341c-293fea28afe0,Doug Adams,MISC
7e989873-5d7a-1400-7fae-ff4c9a978000,Chris Albrecht,MISC
7ea1f378-7573-af8e-2e9d-0efd2a9f1bf2,South Korea,LOC;MISC
7ea3bccd-0d79-6d75-3eff-0c16780de5a8,Coffee County,LOC
7ea709f2-b243-c1b1-eb20-d03806a4d885,Pat Kavanagh,MISC
7ea95bd6-32df-b3fe-b31c-971f0eadb861,Joseph L. Mankiewicz,MISC
7eb282e4-8d24-d951-6549-426f20dd8541,Pascal Dupuis,MISC
7eb90d60-c903-0031-7e62-6470015ddd40,Bobby Deol,PER
7ebb3e1b-c626-f569-0a06-cde059a54007,John Kennedy Toole,MISC
7ebc8c9e-f277-7882-00c2-d79aebd323fe,Chris Buck,MISC
7eceae99-4144-817e-ea2b-f05e709708a6,Brandan Wright,PER;MISC
7edf0e85-b979-7379-8325-647557b2dbba,Roger Ailes,MISC
7eea59cd-1a96-15b8-ad04-6b2880faaffb,Novelis,MISC
7ef28fff-fdab-29f9-3e4d-cb711c7297b3,Xcel Energy,MISC
7ef36d74-f3a0-df7b-750d-d40ff42ee813,Harrisonburg,LOC;MISC
7f083eb4-ea0e-e2f2-1de1-4b979a6a8b80,Primo Levi,PER;MISC
7f141fee-1f5b-78cd-9edb-3c88fcd94dcf,Jaworzno,LOC;MISC
7f14c0db-76e1-3a7b-7928-11d5eaffcab7,Curtis Glencross,MISC
7f159362-e7b6-4ddd-28a5-175214227956,Leonid Kuchma,MISC
7f165cd3-6093-e6c6-b458-2ffbc0fb3527,Mary Elizabeth Winstead,MISC
7f275469-e990-1e38-58c1-22fad031b2f3,Pinsk,LOC
7f29c008-c9c5-548f-5fc5-d347ce425a0f,Tom Vilsack,MISC
7f2d7294-a35f-02b1-6872-bed649edc4d5,Edinson Volquez,MISC
7f2f6efd-d800-d19f-2b12-036f65ff372d,Al Jean,MISC
7f354739-c683-8f6d-600c-03147ab4acce,Matt Kenseth,MISC
7f39a5b1-366e-0d75-5524-5ae388781801,Levin,MISC
7f3beda3-289b-18f0-0ce8-ffdad80a8db0,Mike Henry,MISC
7f3c5743-41cc-7077-bf01-6150588f11c2,Cherry Hinton,MISC
7f464f5b-523b-85e9-f9d0-cb1cc39a60d9,Kimora Lee Simmons,MISC
7f542f05-5f17-c3e3-b5f8-13b3e3715d1f,Paul Thomas Anderson,MISC
7f5864b3-9627-3ff8-05fe-9d4852a91029,Accenture,MISC
7f59483d-6b80-3484-de01-287e945b3d4d,White,MISC
7f5c2451-af3f-eb11-6b06-e542a0d33c1c,Wiesbaden,LOC
7f66ac5a-2200-938b-714c-5082f5589d51,Shadowland,MISC
7f713c34-ee3c-ea4d-17b2-fe360f678109,Enron,MISC
7f7aa586-b98c-cc70-074a-6d06f207c47c,Taiwan,LOC;MISC
7f867550-2953-00fb-e6e4-7035e04a3f5e,Jude,MISC
7f927973-33f6-e045-fc85-6762f3168350,Clemens,MISC
7fa094f9-3dfc-4141-4466-1837617eeb4c,William Allen White,PER;MISC
7fa91315-b512-4681-1f69-d8b91a410735,Joyce,MISC
7fbc2aa7-8507-6d2f-b799-409b66dbcbdf,Charles Lee Remington,PER
7fca6959-07bc-f1d0-f938-d4b4fb7c4b8b,Rudyard Kipling,MISC
7fcb947f-11d1-7227-bc61-a8aba0c8387c,Bruce Sinofsky,MISC
7fd8abf7-908e-29c1-2789-36428c6526b9,Cedarhurst,MISC
7fd99f74-b561-89d4-8139-c703d0af1446,Santa Ana Pueblo,MISC
7fdb3656-c0f7-ae78-5db8-e3ec616555b9,Imola,LOC
7fdd47bb-4841-c92d-ae0a-e9a2385811da,Salcedo,LOC
7fe234a6-46ea-9d3e-1e85-098fd915880c,Fenton,MISC
7ff757d6-bc2d-926c-2ea2-b539bfc24a06,Baileys,MISC
7ffc5326-3efa-4a70-d256-1712fe00f46a,Harper & Row,MISC
7fff4a18-4c61-4398-4e11-1cce8f068cb4,Asper,MISC
800b2f11-9616-2303-c881-29b0c2759166,Marek Janowski,MISC
80129528-f66f-bb81-ee9a-e312a2117036,Aishwarya Rai,MISC
8015f4b5-ae8c-428d-6e01-217b46552559,Tony Scott,MISC
80176060-a7f8-8934-a7fd-0d259a0fe5bf,Pelham,MISC
80178a74-1804-2609-993b-697910ad1b7f,Steven Douglas,MISC
801aeb8a-c9fe-db94-f6f0-2c130cc867ec,Mohammad Naseem,MISC
80248736-fb1d-a5c7-d3aa-ea7db0546733,Martinsville,MISC
802ab5e9-aa22-e67a-03c3-16cccafe2a93,Dion,MISC
802b4e12-868b-3823-7959-a0c50a542a0d,Boston Bruins,MISC
803e1e04-9ce7-3dd2-053e-c45556dd2364,Malay,MISC
8041b891-98a2-11f4-e2fe-26e227ab2b56,David O. Selznick,PER;MISC
80564f6e-3b42-51f8-b3af-a3675a1a50ef,David B. Yoffie,PER;MISC
805b7ff0-1237-4ff6-d325-8953af06873a,Thomas Oliphant,MISC
8063476d-5790-3a1c-a70e-cc477961a383,Ryan Howard,MISC
806c7470-4b7e-f62d-ef46-4b4aa55e5f45,Born,MISC
806de83f-35db-595e-d6a6-3c677a621ac1,Casablanca,MISC
807099f1-0f15-9345-29d7-ada9cb9c6100,Sheila Nevins,PER;MISC
80723f34-6b1f-6096-9ac3-145fe42b19dd,Naval Postgraduate School,MISC
8075cd92-0cf3-abe2-35a7-80a9919a21ee,Midland Beach,LOC
80760d08-285d-0c83-68d7-793e0f573b24,Richard Roeper,MISC
8077bda5-e459-986b-394c-1e09f50a5cd2,Fred Anderson,MISC
808dd4e1-df8d-158d-3c58-43f60970e5d0,Nice,MISC
80947113-5cf9-9195-3dd9-be2fd2ae9591,Washington Avenue,MISC
80aa4b60-1335-7d53-2ae5-2c7e96849476,Corona,LOC;MISC
80bd5e3a-8c04-a095-8db9-6bf9a5b9d045,AMB Property Corporation,MISC
80c1a267-65bd-e482-5038-f3456dbd2fa0,Blue Ridge Mountains,MISC
80cf1296-bc27-5f5d-f658-2df1c5d66e2f,Dora,MISC
80d46e7b-2c9b-e41c-0877-1086364461d7,Judith Nathan,MISC
80e2df5e-2dab-9c4d-0a9a-e1562c51680e,David Shire,MISC
80eaefd0-fa96-fcb1-c654-f8a95f088c4a,Randy Foye,MISC
80f4cb77-859b-c9e1-dd1e-f2cbf5c7d0ea,David Stevens,MISC
